	stat_Pinfestans	stat_Cfulvum	stat_PSTVd_S23	stat_PSTVd_M	stat_Bcinerea	stat_Mincognita_7dpi	stat_Mincognita_14dpi
mRNA:Solyc00g014790.2.1	1.26290330948808	3.497559843731	1.60588698422218	1.91978064516873	1.99098177362545	0.0	0.923078001513065
mRNA:Solyc00g094550.1.1	0.0	0.74544929417603	3.00329861627024	2.08089072398975	0.0	-0.287955700248052	0.190219979348414
mRNA:Solyc00g094540.1.1	0.494931777854012	2.69551033953076	4.50431888909424	3.51347253922522	-1.0719974281505	-0.0522539917581849	-1.54283991854802
mRNA:Solyc00g094530.1.1	0.134598180171356	2.45488027474426	5.62247888721691	2.9400415573592	-0.278982621627339	0.0	3.68806729030786
mRNA:Solyc00g094520.1.1	1.85128813460194	3.68371721804206	5.05951873865922	3.99732734518245	0.430237136065353	-1.18624379821196	-2.4613760250731
mRNA:Solyc00g023700.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g023710.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g049210.1.1	0.0	0.0	-0.410961033796985	-0.171468593594278	0.0	0.0	0.0
mRNA:Solyc00g049220.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g500186.1.1	0.0	0.0	-0.0497707151072736	1.0882347326591	0.0	0.0	0.0
mRNA:Solyc00g500187.1.1	0.0	0.0	0.535634013122027	-0.123585912866576	0.0	0.0	0.0
mRNA:Solyc00g500188.1.1	0.0	0.0	-0.0524422549901349	-0.397731200753591	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500189.1.1	0.0	0.0	-0.50256182461138	-0.859900132803719	0.0	0.0	0.0
mRNA:Solyc00g160390.1.1	0.0	0.0	-0.598974016448215	1.60792069479025	0.0611872584305854	0.0	0.0
mRNA:Solyc00g021660.1.1	0.0	0.0	-0.410961033796985	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc00g500190.1.1	-0.269777517819105	0.752381919551847	-0.314360236501096	0.283095989571483	-0.503191323507631	0.0	0.468505610061954
mRNA:Solyc00g500191.2.1	0.0	0.0	-0.186720403633293	-0.125492451941861	0.0	0.0	0.0
mRNA:Solyc00g500192.1.1	0.0	0.0	-0.658036519796987	-0.693520705093677	0.0	0.0	0.0
mRNA:Solyc00g500193.1.1	-2.01253204177398	-2.61016008786785	-0.576111414441844	0.364759997214259	-1.44620565223841	0.0	0.0
mRNA:Solyc00g160420.1.1	0.0	0.0	-0.593208960342274	-0.434751268479578	0.0	0.0	0.0
mRNA:Solyc00g500194.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500195.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500196.2.1	0.0	0.0	-0.397663947933162	-0.458739814616934	-0.0955065812134832	3.35126058026287	-0.190927903726697
mRNA:Solyc00g500197.1.1	0.0	0.0	0.493336822413254	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc00g500198.1.1	0.0	0.0	0.219876742312411	1.34727956813064	0.0	0.0	0.0
mRNA:Solyc00g500199.1.1	0.0	0.0	0.0	0.205252305380783	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500200.1.1	0.0	0.0	0.84042074304571	-0.519678153012564	0.0	0.0	0.0
mRNA:Solyc00g500201.1.1	0.0	0.0	-0.478931567520965	0.65755029711684	0.0	0.0	0.0
mRNA:Solyc00g500202.1.1	0.0	0.0	-0.781626531205428	0.836664662252638	0.0	0.0	0.0
mRNA:Solyc00g500203.1.1	0.0	0.0	-0.669422733388746	0.0101715640557109	0.0	0.0	0.0
mRNA:Solyc00g500204.1.1	0.0	0.0	0.0058188358555349	-0.17541479945453	0.0	0.0	0.0
mRNA:Solyc00g500205.1.1	0.0	0.0	1.06219021612847	-0.283425990766882	0.0	0.0	0.0
mRNA:Solyc00g160190.1.1	0.0	0.0	0.0858393707429918	1.27398100382137	0.0	0.0	0.0
mRNA:Solyc00g500206.1.1	-1.13356469419819	-0.652495316167278	0.273020057614214	-0.118218737159354	0.0	0.0	0.0
mRNA:Solyc00g500207.1.1	0.0	0.0	-0.0686855001705258	0.579190104372036	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500208.1.1	0.0	0.0	1.36901459082928	0.86628479132985	0.0	0.0	0.0
mRNA:Solyc00g500209.1.1	0.0	0.0	0.13789743940793	0.355325023441904	0.0	0.0	0.0
mRNA:Solyc00g500210.1.1	0.0	0.0	0.625018976068111	0.180231976996278	0.0	0.0	0.0
mRNA:Solyc00g500211.1.1	0.0	0.0	-0.279914849929985	0.313480114540698	0.0	0.0	0.0
mRNA:Solyc00g500213.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500214.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g322630.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500215.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500216.2.1	0.0	0.0	0.0	0.193092058167825	0.0	0.0	0.0
mRNA:Solyc00g500218.1.1	0.0	0.0	-0.410961033796985	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc00g266110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g254910.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500219.1.1	0.0	0.0	-0.410961033796985	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc00g500220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500222.2.1	0.349963546220908	-0.523302642026269	0.0	0.0	1.16138239876116	-0.803595136049343	0.0
mRNA:Solyc03g042528.2.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc03g042550.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160680.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160450.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc00g160430.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g198360.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160440.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g036520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g052540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g052530.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500224.1.1	0.0	0.0	0.114491052542048	-0.953709964840385	0.0	0.0	0.0
mRNA:Solyc00g047180.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g047190.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g047200.1.1	0.0	0.0	0.505435877334758	0.0735694123043801	0.0	0.0	0.0
mRNA:Solyc00g160040.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500225.1.1	0.0	0.0	-1.60586153170695	-1.39573571570873	0.0	0.0	0.0
mRNA:Solyc00g500226.1.1	0.0	0.0	-0.351533889437217	-0.510238562204099	0.0	0.0	0.0
mRNA:Solyc00g500227.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500228.1.1	0.520451178272556	3.9266579148147	1.48098705454003	2.31148385494263	0.416521444157217	0.183448268636685	2.09919663000546
mRNA:Solyc00g500229.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160050.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160200.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500232.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g160470.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160460.1.1	0.0	0.0	0.617407348316186	0.917013801468227	0.0	0.0655974143917514	-0.48927054922847
mRNA:Solyc00g500233.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc00g500235.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500236.1.1	0.0	0.0	-0.440390586434014	-0.519959368881163	0.0	0.0	0.0
mRNA:Solyc00g500237.1.1	0.347435882027443	0.0	0.400990527160646	1.11573249252223	0.0	0.0	0.0
mRNA:Solyc00g230070.1.1	0.0	0.0	-0.0686855001705254	0.0	0.0	0.0	0.0
mRNA:Solyc00g025300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g025290.1.1	0.0	0.0	-0.346682722062364	0.381277055034603	0.0	0.0	0.0
mRNA:Solyc00g500238.1.1	0.0	0.41002400004081	0.190133140657396	0.715219452820448	0.0	0.0	0.0
mRNA:Solyc00g020040.1.1	4.04084757607096	1.99628526279502	1.08237443528222	0.831666875339956	1.25433888166349	0.96655572933752	-0.591382446987799
mRNA:Solyc00g020030.1.1	0.193132157377475	1.01783067836981	0.78673412181465	1.31000821054044	0.452396931172759	0.0	1.82034720768724
mRNA:Solyc00g020020.2.1	2.55115257166875	4.77781350509625	2.73267324300927	3.97980455909319	1.97883794644233	4.52823691096846	-1.54916079717128
mRNA:Solyc00g020010.1.1	1.95347311479356	4.40785486331093	2.27561853490883	3.17378161771056	2.69745384328901	-0.92419534079844	0.730794920331983
mRNA:Solyc00g020000.1.1	1.48242232833009	2.82587729716592	2.29518890276507	3.42167850741938	1.05303578629305	1.14773592490975	0.0
mRNA:Solyc00g019990.1.1	0.0	2.71169831006002	0.56353089024552	-0.223571505833741	1.69307312292153	-1.96861666475126	1.67659539379672
mRNA:Solyc00g019980.3.1	2.85920859935247	5.85062053417235	3.89750295130207	2.41758710413741	2.99894330795422	0.528768057604424	4.60897209451304
mRNA:Solyc00g019970.2.1	2.15732934419384	3.88764618923634	4.36307691538434	3.87587696868615	-1.01812828191948	0.887921329521141	0.768432481322879
mRNA:Solyc00g019950.2.1	0.644473634337264	3.88422506233451	1.0444717654007	0.169912603973901	0.781689678720334	1.9846745925204	3.6649323674217
mRNA:Solyc00g160060.1.1	0.0	0.0	0.0722146537957866	0.351731723359033	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500239.1.1	0.0	0.0	-0.40220034132389	-0.174408434486523	0.0	0.0	0.0
mRNA:Solyc00g500240.1.1	0.0	0.0	1.10057279581519	0.455383905995799	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500241.1.1	0.0	0.0	-0.0178222496214631	-0.20090192091504	0.0	0.0	0.0
mRNA:Solyc00g036530.1.1	0.0	0.0	-0.338725498560965	-0.242627356431024	0.0	0.0	0.0
mRNA:Solyc00g500242.1.1	0.0	0.0	0.181589635625231	-0.242627356431024	0.0	0.0	0.0
mRNA:Solyc00g500244.1.1	0.0	0.39073766717891	0.892018325201181	2.25766495889038	0.0	0.0	0.190219979348414
mRNA:Solyc00g500245.1.1	0.0	0.39073766717891	-0.144439086060737	0.544463134048378	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500246.1.1	0.0	0.0	0.0	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc00g007450.1.1	0.0	0.0	0.0858393707429918	0.0	0.0	0.0	0.0
mRNA:Solyc00g160490.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160690.1.1	0.0	0.0	-0.338725498560965	-0.242627356431024	0.0	0.0	0.0
mRNA:Solyc00g160480.1.1	0.0	0.0	-0.915561514423715	-0.890242046049846	0.0	0.0	0.0
mRNA:Solyc00g016590.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160210.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g028960.1.1	-0.540050954538846	0.0	0.0	0.0	-1.28762828031457	0.0	0.0
mRNA:Solyc00g500247.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500248.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500249.1.1	0.0	0.0	-0.22423424974798	-0.275383576055853	0.0	0.0	0.0
mRNA:Solyc00g500250.1.1	-0.443948390950934	1.78190037515164	0.435680954227003	-0.245600465988539	0.0611872584305854	0.301299674786621	0.0
mRNA:Solyc00g500251.1.1	0.0	0.0	0.706219201772537	0.0869471444946988	0.0	0.0	0.0
mRNA:Solyc00g500252.1.1	0.0	0.0	-0.987834240585097	-0.884974411732864	0.0	0.0	0.0
mRNA:Solyc00g500253.1.1	0.0	0.0	-0.440390586434014	0.267752760736239	0.0	0.0	0.0
mRNA:Solyc00g160500.1.1	0.0	0.0	-0.537976341426981	0.623755167347928	0.0	0.0	0.0
mRNA:Solyc00g021650.1.1	0.678065498830193	2.36085096475741	-0.230272462628223	-0.0181620501502313	-0.182899904676426	0.0	-2.14482035371706
mRNA:Solyc00g021640.2.1	2.88243296438509	4.06937703448788	7.08985752544669	5.08277592415354	4.0489567932446	0.516129761465109	1.16689478623396
mRNA:Solyc00g021630.1.1	1.48334171856826	0.825099196699148	1.80967657312561	1.29737607337961	0.488447239181609	0.0	1.02531823361866
mRNA:Solyc00g500254.1.1	0.0	2.65318410508575	0.041091492885978	-0.0094344915726809	0.178343411491988	0.0	0.0
mRNA:Solyc00g181240.1.1	0.0	0.540799431090736	0.706582358435464	0.0099393159511704	0.0	0.0	0.0
mRNA:Solyc00g181250.2.1	0.347435882027443	1.25673581934131	-1.15061543593654	-1.21043459467278	0.0	0.0	0.0
mRNA:Solyc00g500255.1.1	0.0	0.0	-0.643090084805273	-0.338699832146117	0.0	0.0	0.0
mRNA:Solyc00g500256.1.1	0.0	0.0	1.24287691824979	1.75803388624274	0.0	0.0	0.0
mRNA:Solyc11g056270.3.1	0.0	0.0	1.38936939385123	0.997878683819353	0.0	0.0	0.0
mRNA:Solyc11g056320.2.1	0.0	0.18046922735863	1.8248686809331	1.54088713141173	0.0	0.0	0.0
mRNA:Solyc00g160510.1.1	0.0	0.180469227358631	0.587485791906424	0.536248313513108	0.0	0.0	0.0
mRNA:Solyc00g160520.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500258.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160700.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160220.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500259.1.1	0.42076445153511	0.508983609015279	-0.496884144501027	2.29638694893931	-0.758092087476713	-0.15463618763774	2.56740287710361
mRNA:Solyc00g500260.1.1	0.0	0.0	0.982142984394929	1.21655745720915	0.0	0.0	0.0
mRNA:Solyc00g160070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160530.1.1	0.0	0.18046922735863	-0.267033822062581	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc00g500262.1.1	0.0	0.0	0.126998502709633	-0.193484167537211	0.0	0.0	0.0
mRNA:Solyc00g500263.1.1	-0.269777517819105	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g160710.1.1	0.347435882027443	-0.525718838302941	-0.0686855001705258	0.0	0.0	0.0	-0.58013768359338
mRNA:Solyc00g500264.1.1	0.0	0.18046922735863	-0.247387019765754	0.042015849509181	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500265.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500266.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500267.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500269.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g500270.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc00g500271.1.1	0.0	0.0	-0.957671660101913	-0.548702911442564	0.0	0.0	0.0
mRNA:Solyc00g500272.1.1	0.0	0.0	-0.645774834390427	-0.576776293645304	0.0	0.0	0.0
mRNA:Solyc00g500275.1.1	0.0	0.0	0.708816989286079	0.219449740908427	0.0	0.0	0.0
mRNA:Solyc00g500276.1.1	0.0	0.0	0.0299919290427075	1.44184664684726	0.0	0.0	0.0
mRNA:Solyc00g500277.1.1	0.0	0.0	-1.73018715313487	-0.29826980623308	0.0	0.0	0.0
mRNA:Solyc00g052430.3.1	0.817028190398345	0.41002400004081	1.11405315411007	1.71286925027281	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500278.1.1	0.0	0.0	0.581077190401581	1.21332855169062	0.0	0.0	0.0
mRNA:Solyc00g500279.1.1	0.0	0.0	-1.16428056295331	-0.390826044330363	0.0	0.0	0.0
mRNA:Solyc00g500280.1.1	0.0	0.0	-0.58174310476484	0.120670046852578	0.0	0.0	0.0
mRNA:Solyc00g500282.1.1	0.0	0.0	-0.253786424947192	0.294188966661079	0.0	0.974672935996664	0.9140193923233
mRNA:Solyc00g160080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160230.1.1	0.0	0.0	0.0	0.0	-0.189860964195333	0.0	0.0
mRNA:Solyc00g160720.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g160090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160540.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500284.1.1	0.0	0.0	-0.562790700418894	-0.510238562204099	0.0	0.0	0.0
mRNA:Solyc00g500285.1.1	0.0	0.0	-0.114965997918893	-0.31489889561301	0.0	0.0	0.0
mRNA:Solyc00g500286.1.1	0.0	0.0	-0.0686855001705258	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc00g500287.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500288.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500289.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500290.2.1	-0.513551820389013	0.295586038680737	-0.50827152933	0.548765665354457	0.183558356032899	0.0	0.0
mRNA:Solyc00g500291.1.1	0.0	0.0	-0.462706553123406	-0.0914920358358068	0.0	0.0	0.0
mRNA:Solyc00g500292.1.1	0.0	-0.000776052600042	1.83273636219131	-0.0710735195685304	0.0	0.0	0.0
mRNA:Solyc00g500293.1.1	0.0	0.0	0.6085865076384	0.195891439245225	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500294.1.1	0.0	0.41002400004081	-0.53498190944715	0.556888745589457	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500295.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500296.1.1	0.0	0.0	-0.215627904069414	0.422098206367233	-0.700242766578036	0.0	0.0
mRNA:Solyc00g500297.1.1	0.0	-0.666325479737965	0.0	0.618899333234285	0.0	0.0	0.0
mRNA:Solyc00g500298.1.1	0.0	0.18046922735863	0.0858393707429918	0.205252305380783	0.0	0.0	0.0
mRNA:Solyc00g500299.1.1	0.0	0.0	0.880625041017699	1.65055326683104	0.0	0.0	0.0
mRNA:Solyc00g500300.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500301.1.1	0.0	0.41002400004081	-1.24848200648461	-1.14491511861388	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500302.1.1	0.0	0.0	-0.083032199775825	0.282137650708313	0.0	0.0	0.0
mRNA:Solyc00g500303.1.1	0.0	0.0	1.01124292312615	2.70859150404727	0.0	0.0	0.0
mRNA:Solyc00g500304.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500305.1.1	0.0	0.0	-0.184032245444566	-0.242627356431024	0.0	0.0	0.0
mRNA:Solyc00g500306.1.1	0.0	0.0	-0.551672227589859	-0.0120586930207716	-0.189860964195333	0.0	0.0
mRNA:Solyc00g500307.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500308.1.1	0.0	0.0	0.169457654414565	0.0646204218792181	0.0	0.183448268636685	0.217264893886468
mRNA:Solyc00g171810.4.1	0.0	0.0	0.972532217755144	3.57529130112978	0.310782714068795	-0.287955700248052	0.308071385498351
mRNA:Solyc00g500310.1.1	0.0	0.0	-0.650324333969575	0.442880802350373	0.0	0.0	0.0
mRNA:Solyc00g500311.2.1	0.347435882027443	0.0	-0.398147173540531	-0.584048321342144	0.0	0.183448268636685	0.0
mRNA:Solyc00g500312.1.1	-0.269777517819105	-0.0553180376414468	0.751252185782338	1.26742923323256	0.0	0.0	0.425922791648287
mRNA:Solyc00g160100.1.1	0.0	0.0	0.0	0.02706769674037	2.84542732996264	0.0	0.0
mRNA:Solyc00g160560.1.1	0.0	0.0	-0.266146284959104	0.262809999698898	0.0	0.0	0.0
mRNA:Solyc00g500261.2.1	0.0	0.0	-0.363140785121114	0.54480032911477	0.0	0.0	0.0
mRNA:Solyc06g030645.2.1	0.0	0.0	0.301265561216628	0.0	0.0	0.0	0.0
mRNA:Solyc00g160550.1.1	0.0	0.0	-0.40220034132389	0.234316238038838	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500313.1.1	0.0	0.0	-0.474909472655409	0.0815085586983239	0.0	0.0	0.0
mRNA:Solyc00g500314.1.1	0.0	0.0	-0.506573248346804	-0.267524532063571	0.0	0.0	0.0
mRNA:Solyc00g500315.1.1	0.0	0.0	-0.191733757118745	-0.732571680484312	0.0	0.0	0.0
mRNA:Solyc00g500316.1.1	0.0	0.0	-0.221616481745329	0.0463893009300287	0.0	0.0	0.0
mRNA:Solyc00g160570.1.1	0.0	0.0	0.995795701106923	1.12437962731811	-0.0737544938490984	0.0	0.308071385498351
mRNA:Solyc00g500317.1.1	0.0	0.0	-0.420416823716371	0.519237178501523	0.0	0.0	0.0
mRNA:Solyc00g500318.1.1	0.0	0.0	-0.4044745504485	0.669878644503152	0.0	0.0	0.0
mRNA:Solyc00g012540.1.1	0.0	0.0	-0.0686855001705258	0.0	0.0	0.0	0.0
mRNA:Solyc00g500319.1.1	0.0	0.0	-0.0161367717340819	0.480255739191566	0.0	0.183448268636685	0.0
mRNA:Solyc00g500320.1.1	0.0	0.0	-1.0898923435213	-0.719687438095715	0.0	0.0	0.0
mRNA:Solyc00g500321.1.1	0.0	-0.488737358409932	0.781067517356877	0.558485798670846	-0.313474737894724	0.0	0.0
mRNA:Solyc00g500322.1.1	0.0	0.180469227358631	-0.18592959975899	0.521540279250784	-0.653041901762136	0.0	0.0
mRNA:Solyc00g500323.1.1	0.0	0.0	-0.73944383426094	-0.458410324979097	0.0	0.0	0.0
mRNA:Solyc00g500324.1.1	0.0	0.0	0.398499323499376	1.21661645051238	-0.0742026595337517	0.0	0.0
mRNA:Solyc00g500325.1.1	0.0	1.82807832348071	-1.00102961497471	-0.765926703382027	-0.189860964195333	-0.743971581375487	-2.84620319302436
mRNA:Solyc00g500326.1.1	0.0	0.0	0.0260163908023817	-0.620169104208959	0.0	0.0	0.0
mRNA:Solyc00g500327.1.1	0.0	-0.0345676717378359	-1.00597912745625	-0.912232878450695	0.0	0.0	0.0
mRNA:Solyc00g500328.1.1	0.0	0.0	0.952610142584491	0.192060027765672	0.0	0.0	0.0
mRNA:Solyc00g500329.1.1	0.0	1.82496631700223	0.548301849367795	1.16303419941184	0.0	0.0	0.0
mRNA:Solyc00g500330.1.1	0.0	0.0	-0.0939464983203206	-0.820862769709955	0.0	0.0	0.0
mRNA:Solyc00g500331.1.1	0.0	0.0	-0.362717535485696	-0.442694935204558	0.0	0.0	0.0
mRNA:Solyc00g500332.1.1	0.0388291821041692	-1.01998608787487	-0.144465481549552	0.0003658501682651	-0.340428031868308	-0.287955700248052	0.0
mRNA:Solyc00g500333.1.1	0.0388291821041692	-0.727972455214693	0.330365613542592	0.115965051826357	0.0602170864974402	0.183448268636685	0.0
mRNA:Solyc00g500334.1.1	0.0	0.0	-0.263948946880752	-0.302167975938215	0.0	0.0	0.0
mRNA:Solyc00g500335.1.1	0.0	0.0	0.433692560496863	0.220382045310778	0.0	0.0	0.0
mRNA:Solyc00g160110.1.1	0.0	0.0	0.0	0.02706769674037	0.0	0.0	0.0
mRNA:Solyc00g500338.1.1	0.0	0.0	-0.40220034132389	-0.153476463228033	0.0	0.0	0.0
mRNA:Solyc00g160730.1.1	0.0	0.0	-0.253786424947192	0.0317825961526525	0.0	0.0	0.0
mRNA:Solyc00g500339.1.1	0.0	0.0	-0.527770576043723	-0.1828052890816	0.0	0.0	-0.430140061756377
mRNA:Solyc00g500340.1.1	0.0	0.0	-0.0196666918571543	0.739981852570239	0.0611872584305854	0.0	0.0
mRNA:Solyc00g500341.1.1	0.0	0.0	0.647176298949762	-0.217805596952363	0.0	0.0	0.0
mRNA:Solyc00g500342.1.1	0.0	0.0	-0.915718503356884	1.41334175445655	0.0	0.0	0.0
mRNA:Solyc00g500343.1.1	0.0	0.18046922735863	1.85005730916546	1.68271129086383	0.0	0.0	0.0
mRNA:Solyc00g500344.1.1	0.0	0.0	0.0858393707429918	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc00g500345.1.1	0.0	0.39073766717891	0.0707714251641437	0.982280118829916	0.0	0.0	-0.0454822810464555
mRNA:Solyc00g500346.1.1	0.0	0.0	-0.43640687089398	-0.486965923663303	0.0	0.0	0.0
mRNA:Solyc00g500347.1.1	0.0	0.0	-0.40220034132389	-0.306359985382666	0.0	0.0	0.0
mRNA:Solyc00g160120.1.1	0.0	0.0	-0.11435633912725	0.1758025216901	0.0	0.0	0.0
mRNA:Solyc00g500348.1.1	0.0	0.0	0.384507955981159	0.0156407567336542	0.0	0.0	0.0
mRNA:Solyc00g500349.1.1	0.0	0.0	0.0677923472777404	0.0888684808542676	0.0	0.0	-0.0454822810464555
mRNA:Solyc00g500350.1.1	0.0	0.0	-0.859835154473712	-0.726646673968075	0.0	0.0	0.0
mRNA:Solyc00g500351.1.1	0.0	0.799297872056954	-0.885749638585807	-0.017693566943076	0.0	0.0	0.0
mRNA:Solyc00g032030.2.1	0.0	0.0	0.387615647289954	0.628811178300304	0.0	0.0	0.0
mRNA:Solyc00g500353.1.1	-4.25073427852694	0.0	-0.562390860088613	-0.209407841981921	0.185981017344815	-1.72798879974984	2.31744689590157
mRNA:Solyc00g076250.1.1	0.0	0.0	0.0872211785981732	0.193092058167825	0.0	0.0	0.0
mRNA:Solyc00g160740.1.1	0.0	0.0	0.0	0.0270676967403701	0.0	0.0	0.0
mRNA:Solyc00g160580.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g160750.1.1	2.09518211227624	1.85021415070238	-2.64189340404727	-0.262230508051636	-1.59327871170806	2.0193280368938	1.55730487076149
mRNA:Solyc00g500355.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc00g500356.1.1	0.0	0.0	0.0	0.743284992706888	0.0	0.0	0.0
mRNA:Solyc00g500357.1.1	0.0	0.0	-0.410961033796985	0.0375338471896738	0.0	0.0	0.0
mRNA:Solyc00g500358.1.1	0.0	0.0	-1.10988014518987	-0.635965368209539	0.0	0.0	0.0
