	log2FoldChange_Pinfestans	log2FoldChange_Cfulvum	log2FoldChange_PSTVd_S23	log2FoldChange_PSTVd_M	log2FoldChange_Bcinerea	log2FoldChange_Mincognita_7dpi	log2FoldChange_Mincognita_14dpi
mRNA:Solyc11g012190.3.1	-0.422385282063047	-0.387006874695525	-0.787664065498095	-0.223528714922641	-1.40414530974646	1.31512070271549	-0.700145874754219
mRNA:Solyc11g012195.1.1	0.0005210687917168	1.26420890764691	-1.53720920341609	-1.17748310087648	0.96276426589318	0.59354501985684	0.913902172367006
mRNA:Solyc11g012200.3.1	-1.21609580919893	-0.437100531575352	-0.853088345995056	-0.150376512393486	-1.83410675945338	0.248163062665278	3.55219963648687
mRNA:Solyc11g012210.1.1	2.65494338341588	2.39600736846725	0.502392772577365	0.129374103018982	-0.248383258051381	5.10580604958362	-2.609102794016
mRNA:Solyc11g012220.1.1	0.703966030995781	1.12855139494357	1.54604971599616	0.835328565759697	2.51129697961997	1.03284470235092	-0.499858850589511
mRNA:Solyc11g012240.1.1	0.18041810500368	0.698057674469816	-1.48938915932199	0.811290713012054	0.648238168510019	-0.935748737479355	-3.03574160855272
mRNA:Solyc11g012250.1.1	-1.86657697425015	-1.79565082914271	-1.26938990645928	0.395802188946919	-1.04687450240992	-4.66671568361144	-2.93182394519958
mRNA:Solyc11g012260.3.1	0.220543834738462	0.21475644433656	-0.23265821423928	0.222489712160618	1.93045488648694	-1.31174309591465	-0.683421924070201
mRNA:Solyc11g012270.2.1	1.14890779436336	-1.09629860899608	0.153936398240496	0.302210722151051	-0.566765755694733	0.439559846798427	-1.78628650550282
mRNA:Solyc11g012280.2.1	0.40865171870164	0.436057906081453	0.170551596111937	0.121793953562429	0.48129082914502	-0.272263186675052	0.120367392955727
mRNA:Solyc11g012290.2.1	0.893581019805217	0.148178232879592	-0.0254818493090987	-0.206574300057727	-0.384651925928349	0.887544675664576	0.627367058947623
mRNA:Solyc11g012300.1.1	-0.451450777783156	-0.113682770455977	-0.0460484654708396	-0.765357038369229	-2.97359073150803	1.83742308096695	0.0
mRNA:Solyc11g012310.1.1	0.553327497562742	-0.220079679678486	-1.75771197055586	-0.39453744442019	-0.349828415453915	6.00854738406748	0.0
mRNA:Solyc11g012320.3.1	1.16501580308405	-0.449881401919798	-1.13225826430237	-1.2390466996693	1.10084703620457	0.311296221604418	-0.961748356454132
mRNA:Solyc11g012325.1.1	0.64933297251546	-1.05738924286491	-1.86115395465885	-0.946199331436457	1.0744151385164	0.0217975923717151	-0.435247508053864
mRNA:Solyc11g012350.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012360.2.1	0.271132907207813	-1.5070218858471	-0.598788240551874	-0.55081968575665	-4.9327370023058	-1.6542147905103	-0.198889675990192
mRNA:Solyc11g012370.1.1	1.8993022872019	0.0	0.26713871718949	0.084235573464383	-0.584495283296421	0.0	-0.499861870512259
mRNA:Solyc11g012380.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012400.2.1	-0.222620085291372	-0.234943577211318	0.0773093559811723	-0.0586681406497164	-0.441974502530283	-0.583950672708571	-1.04104992124268
mRNA:Solyc11g012410.2.1	-0.180357547921692	-0.302572966901661	-0.0972711188497715	-0.707765766018075	0.573880060603073	-1.34057541923347	-2.36279516633992
mRNA:Solyc11g012420.2.1	6.05868242056099	-1.95026000279029	-0.581544629688899	-1.89014252376343	-0.997755693936262	0.246001718211827	-0.780130569153766
mRNA:Solyc11g012440.1.1	-0.855984192033946	-0.443931280745275	-0.500825277305924	-0.481434140134626	-2.4686297397379	-0.160860949293299	-0.233078015064512
mRNA:Solyc11g012450.2.1	0.440629709147868	-1.40247022138248	0.195282107174201	-0.178323927680697	-2.26888379196257	1.65300244095921	1.15749148989019
mRNA:Solyc11g012460.3.1	0.546191018441143	-0.871647008000345	-0.0741290249990592	0.279767250214695	0.216847769719314	-0.0779165791585447	0.208268661546774
mRNA:Solyc11g012470.2.1	0.189805710208154	-0.772797356976367	-0.32554697589712	-0.0683507533995047	-0.418995700394777	-0.310905656449503	-0.504538237847635
mRNA:Solyc11g012480.3.1	-0.938655413729208	1.05685517209861	-0.308191608216708	-0.587131757672331	-0.0604555842649063	0.277895589234457	0.999325476144695
mRNA:Solyc11g012490.2.1	3.82981807409433	0.396848655683295	-0.0343097725009331	-2.21774353321356	-0.260992934835967	-4.21350696910747	2.97884879609185
mRNA:Solyc11g012500.3.1	4.36298609100135	2.1529995161389	0.0	1.35160362597071	-2.47920618650338	-0.1082579631734	-2.80893223539019
mRNA:Solyc11g012510.3.1	0.19243386789027	0.0115195054636653	-0.0985953519979027	0.226650826917638	-0.0393612257848269	-1.0612295717986	-1.62314123093685
mRNA:Solyc11g012520.1.1	-7.74552411857914	-1.26400229672273	-1.39386172833698	-1.56509352186191	-5.41414838364087	-2.77162249493914	0.0
mRNA:Solyc11g161820.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012530.4.1	0.177191739136204	0.263033219742182	-0.101885647206459	-0.332582113337274	0.5378074535585	-0.880764213850637	0.364772690245604
mRNA:Solyc11g012540.2.1	-0.31628824710656	-0.32942097033823	0.234625453429935	0.574625971597823	0.466982124500825	-0.395183108712466	-1.0266878209943
mRNA:Solyc11g161800.1.1	0.388689358902013	0.457917209205873	0.291939828711312	0.232237004282616	0.549037993490933	-2.01214217810601	3.41084712658154
mRNA:Solyc11g161810.1.1	1.25558631557862	0.774701563179994	-0.213754555920078	0.0842355734643827	0.188367651571188	1.82563242081835	0.582145897807391
mRNA:Solyc11g161780.1.1	-0.801410095804147	-0.822089777783817	0.76104454467869	0.91037797029416	-0.973356486029102	-3.51151518191354	-0.499861870512258
mRNA:Solyc11g012550.3.1	-0.147395172752041	0.207404474325634	0.209822569305146	-0.242559731347388	0.0190047550721224	-1.26925173240115	0.643493830598555
mRNA:Solyc11g161790.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012560.3.1	-0.815284522479215	0.185093832851283	1.03066350325618	-4.57223627325141	-0.28321924676754	-2.35604995691923	1.45101230546911
mRNA:Solyc11g012570.3.1	-0.822970483052367	0.853816842293124	-0.450189205607298	-0.304202802097386	-0.391957079925769	0.244208327438083	0.837760397188797
mRNA:Solyc11g012580.2.1	-1.86881863219987	-0.450353167684142	-1.54179907024558	-0.181001929004104	-2.76275661578908	-0.377428801383652	-2.70053362304575
mRNA:Solyc11g012600.3.1	1.77866421456501	1.65477406416226	0.0	0.0	1.59784429721146	0.0	0.0
mRNA:Solyc11g012610.2.1	0.712326337651628	-0.694965772684616	0.178125644187737	0.0380005801249844	-2.2835654917102	1.25119908424083	-1.05819050186203
mRNA:Solyc11g012620.2.1	-0.976598617118602	-0.356719098159886	0.420028660084444	-0.209835004801743	0.0617512565829126	-0.116209645648938	0.64922315547687
mRNA:Solyc11g150101.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012640.1.1	-2.18323337107618	-0.262708963187293	0.0	0.0	-2.55437997555697	0.0	1.85222524449702
mRNA:Solyc11g012645.1.1	0.0	0.0	-1.05299343889194	-0.754246809580838	0.0	0.0	0.0
mRNA:Solyc11g012660.2.1	4.42599068312862	-0.615767467730147	-0.186623061847855	-2.54180941243568	1.08586827012056	-2.07004912758782	-1.28487995445446
mRNA:Solyc11g012665.1.1	0.0	0.0	-0.791460356143053	-0.48885424744183	0.549040214791714	-0.520585895535682	-2.28416489002997
mRNA:Solyc11g012670.1.1	-1.40644898379287	0.959472501849131	-1.08539947279796	-1.22547666962333	-1.00726622422285	0.278350981203423	0.407625276434192
mRNA:Solyc11g012680.3.1	0.68030290062323	-0.681515649586648	0.296605177253693	-1.07375069554363	2.19838493338633	-0.667084912714828	1.09144774067749
mRNA:Solyc11g012690.3.1	-4.63146421399337	-0.279381890741112	0.0	0.0	-2.82945165704773	0.0	0.0
mRNA:Solyc11g012700.2.1	-1.31834449059386	-0.0793081436850033	-0.620382822193061	-1.61502880889371	-0.793289765857524	-1.3521833449599	0.0886028224335308
mRNA:Solyc11g012705.3.1	6.20538228684212	-0.238611532563034	0.693668846968248	-0.0176938253985639	6.5698785511715	2.11078229945752	2.25925819088195
mRNA:Solyc11g012710.2.1	-1.25405797805046	0.0810460393198126	-0.624086812314418	-1.81967203323783	-0.5630590709191	-0.907512391122808	-0.893140286313374
mRNA:Solyc11g012720.2.1	1.07763668011273	-0.745603693920476	-0.112454633117959	-0.453258371867292	0.621912348375415	0.0066273790795781	1.73297480378655
mRNA:Solyc11g012730.3.1	0.214957301478429	-0.676282626369805	-0.341053074993788	0.150495278974926	-0.446122560146096	0.372870983293233	0.424893895492894
mRNA:Solyc11g012740.2.1	0.0778634673195387	-0.484813144755239	0.203767380087196	0.241446147074173	0.0498583609288911	-0.180826908248551	0.711422906325909
mRNA:Solyc11g012760.2.1	-0.489687689059439	0.526245935621542	-1.25590015076604	-1.09531132354204	-0.0663012026624466	0.543618849994807	-0.0811438142640818
mRNA:Solyc11g012770.2.1	0.211963881708468	-0.129274740487487	0.0880651967079198	0.174436813041464	-0.0660357493792708	0.098758832183118	0.0710863577308507
mRNA:Solyc11g012780.3.1	0.809738424408315	1.19854106448203	1.03150802474115	0.364813171478405	1.18359619562554	0.673612233537313	0.0144885035873472
mRNA:Solyc11g012790.2.1	1.51757789736829	0.712240301761409	0.166390402661024	0.19079201880338	2.88081935694599	0.025178568403578	-0.105338949676373
mRNA:Solyc11g012810.2.1	-0.0339668185569005	-0.417771546395761	0.225722939835458	0.0979542426974053	0.168124561430344	0.230109083610877	1.55555377121036
mRNA:Solyc11g012820.2.1	-0.528135149160815	0.0150675999904834	0.617607113111368	0.472476472158548	-0.936867250514496	0.508761240040795	1.07958015561665
mRNA:Solyc11g012830.3.1	0.0241468204683263	-0.760178155705464	0.230887951180696	0.0788993889083263	0.403794151808212	-0.685778431839588	0.282256346173772
mRNA:Solyc11g012840.2.1	-0.171801287660896	0.434580895709554	0.657820883795095	0.573461111624408	0.24796386983172	-1.01141915212668	0.790254251196617
mRNA:Solyc11g012850.2.1	-0.141138400453929	-1.86481852816401	0.0716061069875379	-0.376991277489125	-3.53777420617926	0.590399323131301	1.92814348502488
mRNA:Solyc11g012860.3.1	-0.853362779598641	-1.95069846202743	-0.728390361451333	-0.454367116451298	-3.32120305948564	0.935904169432823	-0.574917058814695
mRNA:Solyc11g012870.2.1	-0.976192150740669	-0.847363220250517	-0.292246095347951	-0.0573271872032499	-2.57457261079457	0.752796246435525	-1.01599830638872
mRNA:Solyc11g012880.2.1	-0.978238363854364	-1.14499327064059	-3.02964626048532	0.365707921869922	-4.43195035090559	0.68703631908358	-2.32373880774729
mRNA:Solyc11g012890.2.1	0.0693137751309437	0.350614516538203	-0.202654172855821	-0.0879747722254893	-0.557297997914757	0.129320784494167	0.214354402619598
mRNA:Solyc11g012900.3.1	0.340121580228936	0.21350020145279	0.596478707314874	0.515321069173293	1.2242330859771	0.286113106335308	0.213379729459505
mRNA:Solyc11g012910.2.1	-0.37416060373817	-1.22329736980255	-0.532246358141448	-0.550885851861849	-0.622918425142535	-0.463965403377802	-0.549531477695881
mRNA:Solyc11g012920.3.1	-0.491731742765535	0.0040622697148987	-0.188633250011913	-0.161260951303778	-0.315634339005543	0.455938903169397	0.561794152268053
mRNA:Solyc11g012927.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012930.2.1	-0.796835475846874	0.408547746028038	0.709582692262987	-0.842493283584863	1.84068555722949	-4.27569273398799	-1.24436350304908
mRNA:Solyc11g012940.2.1	-0.837305230477277	-0.0739779443870888	-0.565505528165631	-0.189839648110515	-0.825177235519785	-0.163741883183721	0.207014506241299
mRNA:Solyc11g012950.2.1	0.570230667989476	0.148033207639104	-1.08393471720755	-0.215682527586908	-0.0273111157398383	-3.97492500498473	-2.10556308757913
mRNA:Solyc11g012960.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g012970.2.1	0.392562178448246	-0.242661039565427	0.418434343177559	0.223500430920508	-0.393151057013453	-0.598792283428797	-0.288311191015407
mRNA:Solyc11g012980.1.1	-2.72186431559587	0.950847317795572	-2.35115969891376	-0.884594954130062	-7.06735546765623	1.17055536801985	-0.180233594954743
mRNA:Solyc11g012990.1.1	-0.840772330984867	-1.82943612747005	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013000.2.1	1.74618786465651	0.681891607434675	-0.0753118615723441	0.143285002794799	2.2586703289884	-0.646621299126906	-0.950913941743591
mRNA:Solyc11g013010.2.1	0.153609810080716	-0.442422131938774	-0.909496289204723	0.321840854080502	-0.758373855752714	-1.08299251848704	-0.65546415960484
mRNA:Solyc11g013020.2.1	0.382367948908648	-0.179858944501222	0.37056339352331	-0.0864857469421148	0.541598336286707	0.114512873663904	0.535632044008761
mRNA:Solyc11g013030.2.1	-0.387940249308781	0.158053157960468	0.214086287855036	0.457287791150833	0.680421353388286	-1.03167540331877	0.260405305803603
mRNA:Solyc11g013050.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g161830.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc08g014250.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013060.1.1	-0.624334249775536	-0.641841549189027	-0.0776953502081233	-0.466478095203361	-1.20051851564868	1.85569337130679	0.326466701131098
mRNA:Solyc11g013080.3.1	-0.84075647476013	-0.619781654446188	-0.519817328909247	-0.787159990318656	-0.565869631274705	2.34353983668215	0.286772044808975
mRNA:Solyc11g013090.2.1	-1.45421136518383	0.450005087823724	-0.227920923962887	0.16346310024033	-1.04865828171962	-2.23096656941257	-0.0572147707945106
mRNA:Solyc11g013100.2.1	0.547986450077171	-0.281565394948145	0.0800377469541653	-0.0315869442249696	1.07176920699739	-1.11901739140199	-0.0246388604017349
mRNA:Solyc11g013110.2.1	1.05174734000755	0.943493948696401	1.16218813456612	0.786929529797359	-1.80479403030913	0.657665910972116	1.44023892265002
mRNA:Solyc11g013120.2.1	1.12189530615651	0.200543508483647	0.216582488136189	-0.878162389955109	2.23263307465331	0.113810890798602	-0.554906026274671
mRNA:Solyc11g013130.2.1	1.17189718544622	-0.405415248109498	0.430054850456722	0.0718621866050914	1.08464101076345	-0.828174767686309	-0.690003236548942
mRNA:Solyc11g013150.1.1	-0.940589096553653	-0.309684811580625	-0.166035045934548	-0.653781354131433	0.0566586113899938	-1.80744907495465	0.306334755384257
mRNA:Solyc11g013170.2.1	1.18173964794143	0.670762394864815	0.206290124236503	0.648731919701632	1.82236642505424	0.57364163376404	0.0692448160877202
mRNA:Solyc11g013180.2.1	0.154273029416849	-1.1209289862988	-0.521205047639441	-0.0033458766294781	-0.165201731675591	-0.354665219029442	0.377742722295828
mRNA:Solyc11g013190.2.1	0.994243505799983	0.502165499113283	0.654520916883946	0.507594832792326	1.15130876273776	-0.259186986414349	-0.351691890091064
mRNA:Solyc11g013200.2.1	0.5936734785411	0.110650663434974	-0.148516700743393	-0.254034295111281	-0.902385073611869	0.573411703281194	-1.0047396338755
mRNA:Solyc11g013210.3.1	-0.840772330984866	2.66503084935243	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013215.1.1	0.0	2.66503084935243	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013220.2.1	-0.840772330984867	0.274410081439856	-0.0716279935662525	-1.02937843207426	0.188367651571188	-2.44593616081964	-5.26850745686834
mRNA:Solyc11g013240.3.1	-0.199560313963091	1.06886922290779	-0.251141111670856	0.0795585207028358	1.02729069023877	0.792350960864218	-0.0192961020093158
mRNA:Solyc11g013230.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013250.1.1	0.870479764871426	1.87946129631583	2.57538794781078	2.30639105906569	0.115233623647499	0.280283169305801	-1.21745691134087
mRNA:Solyc11g013260.3.1	0.338333537510628	0.884116829039035	0.154845120711146	0.253666355522944	1.69456416586302	0.0505982931724149	0.604405646186734
mRNA:Solyc11g013270.2.1	-1.07116976274464	-2.30341366023451	-0.382941045548973	0.101645429290058	-1.80635696068131	0.891268426186085	-0.389718946095486
mRNA:Solyc11g013280.1.1	-0.356065848697519	-0.615917830820243	0.178768013388331	0.0059611782928163	-1.31660256008871	0.334270580717504	0.158088732851289
mRNA:Solyc11g162070.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013300.2.1	-3.8881722934893	-0.115489064527222	0.0026758351835486	0.563462738952698	-1.27868822706696	-0.321452996257039	-2.84746102005953
mRNA:Solyc11g013310.2.1	0.0892626369690225	1.20530370798878	-1.06675031542409	-0.846341991928526	0.247032012381725	-1.28611934839937	-0.36737916708433
mRNA:Solyc11g013320.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013330.3.1	-2.87468964019936	-0.810226328153144	0.0273075505084505	-0.198552746712243	-1.17711109070857	-0.697630426888735	2.1812037108411
mRNA:Solyc11g013350.1.1	1.81005907789565	-0.0524288191792988	-1.42963204267241	0.0033013398826082	1.56528013773599	-2.04123865085286	0.122798872387218
mRNA:Solyc11g013353.1.1	0.0	-2.12098798175871	0.199707997607753	-0.470742171350589	0.0	6.1846383477168	0.0
mRNA:Solyc11g013357.2.1	1.08279770220093	0.736399783724	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013370.3.1	0.405469095177067	0.0120808072775797	0.197945082940688	0.267387837734684	-0.210162735306652	-0.273704917542091	0.231116211157751
mRNA:Solyc11g013380.1.1	-1.24514072602755	-0.228054689516585	-0.209437221158078	-0.0149441666833969	-2.08452292989225	0.522346848005331	1.15164255955654
mRNA:Solyc11g013390.3.1	-1.29546712200048	-0.363745138308929	-0.0744664215709732	0.125968052440387	-1.55540335925371	-2.70540762885615	2.17211924768503
mRNA:Solyc11g150103.1.1	1.08279770220093	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013400.3.1	-0.0160343220388496	0.115094745274324	-0.396464534447828	-0.239814622527266	0.307170632177091	0.112194366270625	0.536592530657591
mRNA:Solyc11g013410.2.1	0.0	0.0	0.0	0.0	0.0	-0.159917202442605	0.582145897807391
mRNA:Solyc11g013440.2.1	0.512019864964021	0.787795257063308	-0.157663090754647	-0.125777025282724	0.849769397422119	0.335151296890779	0.596783933672079
mRNA:Solyc11g013450.2.1	-1.91686551391476	0.287771847971475	-2.12754530109524	-1.80097815471004	0.522589417822559	-0.524189391623356	0.0
mRNA:Solyc11g013460.2.1	0.690971873811548	0.16396573180927	-0.146287518978092	0.228077106541934	1.09777616047627	-0.499666083533931	0.190312173796596
mRNA:Solyc11g013470.1.1	1.34941066168206	0.010911691870669	0.221593435622035	0.0042469067399603	-0.669796518392	-0.557262389086737	0.0103512092779063
mRNA:Solyc11g013490.2.1	1.81428421950377	0.308739830724363	-0.295102567748903	-0.324665971182881	1.53557050049219	0.0128806606910066	0.0024304603429612
mRNA:Solyc11g013500.1.1	1.38297138993414	0.91618665725712	-0.886664235454142	-1.28020977354183	-0.120780800306689	-2.5501401133329	0.332635310169259
mRNA:Solyc11g013520.3.1	0.0095050623675434	-0.354696199023677	0.41961754992088	0.1448176334073	0.0733993880671999	-0.897435978464365	0.451482178315774
mRNA:Solyc11g013530.4.1	-0.105267498150894	-0.192615284649324	0.174159131899201	0.312046225628167	0.584671549329084	0.110378308963125	0.202228701256216
mRNA:Solyc11g013550.2.1	0.304933942270439	-0.473723138273413	0.351501336637258	0.143032324718807	0.408538299035476	0.197183690304015	0.0446847979968339
mRNA:Solyc11g013560.1.1	1.08279770220093	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc11g162080.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g161840.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162130.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g160090.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162140.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013570.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162100.1.1	0.0	-0.29715579205994	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013580.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162110.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162120.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013590.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162170.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013600.2.1	0.0	0.0	0.0	0.0	-0.584495283296421	0.0	0.0
mRNA:Solyc11g162150.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g162160.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013610.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013620.1.1	0.0	0.0	-0.213754555920078	0.0	0.0	0.0	0.0
mRNA:Solyc11g013630.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g161850.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g161860.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g161870.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013635.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013637.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mRNA:Solyc11g013660.1.1	-1.48196136043202	2.06017049862447	-0.213754555920078	0.084235573464383	-0.584495283296421	0.0	0.0
